track_id,filename,rel_path,title,artist,genre_top,duration,display
81512,081512.mp3,data/raw/fma_small/081/081512.mp3,Simpler,Podington Bear,Instrumental,265.0,Simpler — Podington Bear
81523,081523.mp3,data/raw/fma_small/081/081523.mp3,Twinkletoes,Podington Bear,Instrumental,60.0,Twinkletoes — Podington Bear
81543,081543.mp3,data/raw/fma_small/081/081543.mp3,GUI,Podington Bear,Instrumental,177.0,GUI — Podington Bear
81554,081554.mp3,data/raw/fma_small/081/081554.mp3,QuasarGroove,Podington Bear,Instrumental,94.0,QuasarGroove — Podington Bear
81555,081555.mp3,data/raw/fma_small/081/081555.mp3,Rabbiting,Podington Bear,Instrumental,104.0,Rabbiting — Podington Bear
81565,081565.mp3,data/raw/fma_small/081/081565.mp3,Baile,Podington Bear,Instrumental,147.0,Baile — Podington Bear
81576,081576.mp3,data/raw/fma_small/081/081576.mp3,Winjammer,Podington Bear,Instrumental,61.0,Winjammer — Podington Bear
81586,081586.mp3,data/raw/fma_small/081/081586.mp3,Molasses,Podington Bear,Instrumental,252.0,Molasses — Podington Bear
81600,081600.mp3,data/raw/fma_small/081/081600.mp3,Euphoric,Podington Bear,Instrumental,197.0,Euphoric — Podington Bear
81612,081612.mp3,data/raw/fma_small/081/081612.mp3,Better Times Ahead,Podington Bear,Instrumental,76.0,Better Times Ahead — Podington Bear
81613,081613.mp3,data/raw/fma_small/081/081613.mp3,Bwip,Podington Bear,Instrumental,90.0,Bwip — Podington Bear
81623,081623.mp3,data/raw/fma_small/081/081623.mp3,Whistle Work,Podington Bear,Instrumental,106.0,Whistle Work — Podington Bear
81638,081638.mp3,data/raw/fma_small/081/081638.mp3,Brightening,Podington Bear,Instrumental,262.0,Brightening — Podington Bear
81650,081650.mp3,data/raw/fma_small/081/081650.mp3,Loaming Pulse,Podington Bear,Instrumental,60.0,Loaming Pulse — Podington Bear
81660,081660.mp3,data/raw/fma_small/081/081660.mp3,Swollen Cloud,Podington Bear,Instrumental,215.0,Swollen Cloud — Podington Bear
81781,081781.mp3,data/raw/fma_small/081/081781.mp3,Like Brigade,Podington Bear,Instrumental,128.0,Like Brigade — Podington Bear
81782,081782.mp3,data/raw/fma_small/081/081782.mp3,Love Sprouts,Podington Bear,Instrumental,250.0,Love Sprouts — Podington Bear
81792,081792.mp3,data/raw/fma_small/081/081792.mp3,Wellness,Podington Bear,Instrumental,102.0,Wellness — Podington Bear
81802,081802.mp3,data/raw/fma_small/081/081802.mp3,Lola,Podington Bear,Instrumental,151.0,Lola — Podington Bear
81803,081803.mp3,data/raw/fma_small/081/081803.mp3,Not Much,Podington Bear,Instrumental,81.0,Not Much — Podington Bear
81814,081814.mp3,data/raw/fma_small/081/081814.mp3,Dimlight,Podington Bear,Instrumental,67.0,Dimlight — Podington Bear
81868,081868.mp3,data/raw/fma_small/081/081868.mp3,Pavillon Dubstep,Expert In Mental,Electronic,211.0,Pavillon Dubstep — Expert In Mental
81895,081895.mp3,data/raw/fma_small/081/081895.mp3,Somewhere in Scotland,The Travelling Mongoose,Experimental,181.0,Somewhere in Scotland — The Travelling Mongoose
81938,081938.mp3,data/raw/fma_small/081/081938.mp3,In Our Hands,Jenny O.,Folk,202.0,In Our Hands — Jenny O.
81945,081945.mp3,data/raw/fma_small/081/081945.mp3,Sugar,Jenny O.,Folk,134.0,Sugar — Jenny O.
81946,081946.mp3,data/raw/fma_small/081/081946.mp3,Good Love,Jenny O.,Folk,262.0,Good Love — Jenny O.
81988,081988.mp3,data/raw/fma_small/081/081988.mp3,Dolphin Waltz,Podington Bear,Instrumental,96.0,Dolphin Waltz — Podington Bear
81999,081999.mp3,data/raw/fma_small/081/081999.mp3,Lope-Trip,Podington Bear,Instrumental,82.0,Lope-Trip — Podington Bear
82157,082157.mp3,data/raw/fma_small/082/082157.mp3,Recruitment Gong (Instrumental),BOPD,Instrumental,306.0,Recruitment Gong (Instrumental) — BOPD
82231,082231.mp3,data/raw/fma_small/082/082231.mp3,Cold play in goffertpark,Richard Jonas,Experimental,276.0,Cold play in goffertpark — Richard Jonas
82237,082237.mp3,data/raw/fma_small/082/082237.mp3,Impulse Workout,Richard Jonas,Experimental,222.0,Impulse Workout — Richard Jonas
82242,082242.mp3,data/raw/fma_small/082/082242.mp3,Impulse Workout,Richard Jonas,Experimental,80.0,Impulse Workout — Richard Jonas
82250,082250.mp3,data/raw/fma_small/082/082250.mp3,80.56.20.28,Richard Jonas,Experimental,341.0,80.56.20.28 — Richard Jonas
82410,082410.mp3,data/raw/fma_small/082/082410.mp3,Clutterbuck,Elvis Herod,Experimental,100.0,Clutterbuck — Elvis Herod
82462,082462.mp3,data/raw/fma_small/082/082462.mp3,Stand Up,Throwing Muses,Rock,171.0,Stand Up — Throwing Muses
82464,082464.mp3,data/raw/fma_small/082/082464.mp3,Not Too Soon,Throwing Muses,Rock,119.0,Not Too Soon — Throwing Muses
82505,082505.mp3,data/raw/fma_small/082/082505.mp3,Solitude,Entertainment for the Braindead,Folk,169.0,Solitude — Entertainment for the Braindead
82507,082507.mp3,data/raw/fma_small/082/082507.mp3,Time Lines,Pete Lund,Folk,312.0,Time Lines — Pete Lund
82628,082628.mp3,data/raw/fma_small/082/082628.mp3,WorldToday (Original version),Herbata,International,262.0,WorldToday (Original version) — Herbata
82629,082629.mp3,data/raw/fma_small/082/082629.mp3,WorldToday (Chalart58 version),Herbata,International,264.0,WorldToday (Chalart58 version) — Herbata
82630,082630.mp3,data/raw/fma_small/082/082630.mp3,WorldToday (Pope version),Herbata,International,285.0,WorldToday (Pope version) — Herbata
82631,082631.mp3,data/raw/fma_small/082/082631.mp3,WorldToday (La Crema version - Herbata Vocal Rework),Herbata,International,338.0,WorldToday (La Crema version - Herbata Vocal Rework) — Herbata
82778,082778.mp3,data/raw/fma_small/082/082778.mp3,Bad Business,The Impossebulls,Hip-Hop,278.0,Bad Business — The Impossebulls
82780,082780.mp3,data/raw/fma_small/082/082780.mp3,World Full of Sadness,The Impossebulls,Hip-Hop,205.0,World Full of Sadness — The Impossebulls
82881,082881.mp3,data/raw/fma_small/082/082881.mp3,Strange Things Will Happen on Interstate 70,Fields Ohio,Experimental,214.0,Strange Things Will Happen on Interstate 70 — Fields Ohio
82886,082886.mp3,data/raw/fma_small/082/082886.mp3,Mid-American Chant/ Winter of Song,Fields Ohio,Experimental,182.0,Mid-American Chant/ Winter of Song — Fields Ohio
82890,082890.mp3,data/raw/fma_small/082/082890.mp3,1919 Cleveland May Day Riots/ Buried in the Serpent Mounds,Fields Ohio,Experimental,315.0,1919 Cleveland May Day Riots/ Buried in the Serpent Mounds — Fields Ohio
82892,082892.mp3,data/raw/fma_small/082/082892.mp3,Warm Hand in Farmland,Mice Parade,Folk,234.0,Warm Hand in Farmland — Mice Parade
82893,082893.mp3,data/raw/fma_small/082/082893.mp3,Double Dolphins On The Nickel,Mice Parade,Folk,284.0,Double Dolphins On The Nickel — Mice Parade
82914,082914.mp3,data/raw/fma_small/082/082914.mp3,Bonnies Theme,krackatoa,Instrumental,261.0,Bonnies Theme — krackatoa
82915,082915.mp3,data/raw/fma_small/082/082915.mp3,Dining on Backs of the Brave,krackatoa,Instrumental,345.0,Dining on Backs of the Brave — krackatoa
82916,082916.mp3,data/raw/fma_small/082/082916.mp3,Chasing Butterflies into the Snow,krackatoa,Instrumental,269.0,Chasing Butterflies into the Snow — krackatoa
82917,082917.mp3,data/raw/fma_small/082/082917.mp3,Handguns in Heaven,krackatoa,Instrumental,405.0,Handguns in Heaven — krackatoa
82918,082918.mp3,data/raw/fma_small/082/082918.mp3,Ascent of Sham,krackatoa,Instrumental,95.0,Ascent of Sham — krackatoa
82919,082919.mp3,data/raw/fma_small/082/082919.mp3,Corporate Conga Line,krackatoa,Instrumental,357.0,Corporate Conga Line — krackatoa
82920,082920.mp3,data/raw/fma_small/082/082920.mp3,Opus Delorean,krackatoa,Instrumental,262.0,Opus Delorean — krackatoa
82921,082921.mp3,data/raw/fma_small/082/082921.mp3,Crawling Down Walls,krackatoa,Instrumental,305.0,Crawling Down Walls — krackatoa
82928,082928.mp3,data/raw/fma_small/082/082928.mp3,Diwali Charlie,krackatoa,Instrumental,262.0,Diwali Charlie — krackatoa
82929,082929.mp3,data/raw/fma_small/082/082929.mp3,Horizon Mine,krackatoa,Instrumental,341.0,Horizon Mine — krackatoa
82930,082930.mp3,data/raw/fma_small/082/082930.mp3,Opotiki Over and Out,krackatoa,Instrumental,417.0,Opotiki Over and Out — krackatoa
82931,082931.mp3,data/raw/fma_small/082/082931.mp3,Hefty Leftie Drop Attack,krackatoa,Instrumental,326.0,Hefty Leftie Drop Attack — krackatoa
82932,082932.mp3,data/raw/fma_small/082/082932.mp3,Blank DNA of Reverence,krackatoa,Instrumental,235.0,Blank DNA of Reverence — krackatoa
83437,083437.mp3,data/raw/fma_small/083/083437.mp3,You Don't Know How Lucky You Are,Keaton Henson,Folk,235.0,You Don't Know How Lucky You Are — Keaton Henson
83438,083438.mp3,data/raw/fma_small/083/083438.mp3,Sweetheart What Have You Done To Us,Keaton Henson,Folk,224.0,Sweetheart What Have You Done To Us — Keaton Henson
83439,083439.mp3,data/raw/fma_small/083/083439.mp3,Lying To You,Keaton Henson,Folk,249.0,Lying To You — Keaton Henson
83440,083440.mp3,data/raw/fma_small/083/083440.mp3,You,Keaton Henson,Folk,278.0,You — Keaton Henson
83507,083507.mp3,data/raw/fma_small/083/083507.mp3,Betsy On The Roof,Julia Holter,Pop,278.0,Betsy On The Roof — Julia Holter
83509,083509.mp3,data/raw/fma_small/083/083509.mp3,When The Sea Called Me Home,Julia Holter,Pop,145.0,When The Sea Called Me Home — Julia Holter
83511,083511.mp3,data/raw/fma_small/083/083511.mp3,Our Sorrows,Julia Holter,Pop,285.0,Our Sorrows — Julia Holter
83512,083512.mp3,data/raw/fma_small/083/083512.mp3,Marienbad,Julia Holter,Pop,281.0,Marienbad — Julia Holter
83558,083558.mp3,data/raw/fma_small/083/083558.mp3,carnival,Underling,Hip-Hop,242.0,carnival — Underling
83600,083600.mp3,data/raw/fma_small/083/083600.mp3,Farm Montage (Instrumental),BOPD,Instrumental,292.0,Farm Montage (Instrumental) — BOPD
83612,083612.mp3,data/raw/fma_small/083/083612.mp3,New England is Interesting (reprise),BOPD,Instrumental,235.0,New England is Interesting (reprise) — BOPD
83613,083613.mp3,data/raw/fma_small/083/083613.mp3,New England Dawn Salendro,BOPD,Instrumental,159.0,New England Dawn Salendro — BOPD
83715,083715.mp3,data/raw/fma_small/083/083715.mp3,J6 On The Rising Sun,Cullah,Hip-Hop,227.0,J6 On The Rising Sun — Cullah
83717,083717.mp3,data/raw/fma_small/083/083717.mp3,Ninety Six,Cullah,Hip-Hop,99.0,Ninety Six — Cullah
83718,083718.mp3,data/raw/fma_small/083/083718.mp3,Behemothian Rhapsody,Cullah,Hip-Hop,290.0,Behemothian Rhapsody — Cullah
83719,083719.mp3,data/raw/fma_small/083/083719.mp3,Running Woman,Cullah,Hip-Hop,183.0,Running Woman — Cullah
83789,083789.mp3,data/raw/fma_small/083/083789.mp3,Шизофрения,Brutal Whiskers,Rock,186.0,Шизофрения — Brutal Whiskers
83790,083790.mp3,data/raw/fma_small/083/083790.mp3,Падший мир,Brutal Whiskers,Rock,169.0,Падший мир — Brutal Whiskers
83791,083791.mp3,data/raw/fma_small/083/083791.mp3,Узник,Brutal Whiskers,Rock,138.0,Узник — Brutal Whiskers
83898,083898.mp3,data/raw/fma_small/083/083898.mp3,The Splendor of Love,Rod Rivers and the Big Action Sound,Experimental,180.0,The Splendor of Love — Rod Rivers and the Big Action Sound
83903,083903.mp3,data/raw/fma_small/083/083903.mp3,Rock And Roll Is Back Again,Rodd Rogers,Experimental,143.0,Rock And Roll Is Back Again — Rodd Rogers
83906,083906.mp3,data/raw/fma_small/083/083906.mp3,Before I Go Out,Rod Rivers and the Big Action Sound,Experimental,134.0,Before I Go Out — Rod Rivers and the Big Action Sound
83908,083908.mp3,data/raw/fma_small/083/083908.mp3,If I Had A MIllion Dollars,Rod Rogers,Experimental,138.0,If I Had A MIllion Dollars — Rod Rogers
83911,083911.mp3,data/raw/fma_small/083/083911.mp3,Country Boy,Rodd Keith and the Raindrops,Experimental,137.0,Country Boy — Rodd Keith and the Raindrops
83913,083913.mp3,data/raw/fma_small/083/083913.mp3,Why Don't You Sing A Happy Song,Rodd Keith,Experimental,94.0,Why Don't You Sing A Happy Song — Rodd Keith
83954,083954.mp3,data/raw/fma_small/083/083954.mp3,Green Caterpillar Girl,Princess Army Wedding Combat,Experimental,134.0,Green Caterpillar Girl — Princess Army Wedding Combat
83960,083960.mp3,data/raw/fma_small/083/083960.mp3,Gazing Into The Stygian Deeps,Tigre Merde,Experimental,223.0,Gazing Into The Stygian Deeps — Tigre Merde
83969,083969.mp3,data/raw/fma_small/083/083969.mp3,Reggae War Zone,Foot Village,Rock,250.0,Reggae War Zone — Foot Village
84009,084009.mp3,data/raw/fma_small/084/084009.mp3,"Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody",Ed Trickett,Folk,168.0,"Dance To Your Daddy, In Some Ladys Garden, Come Along Everybody — Ed Trickett"
84054,084054.mp3,data/raw/fma_small/084/084054.mp3,Fruit,Bekah Jarvis-Girtler,Experimental,105.0,Fruit — Bekah Jarvis-Girtler
84055,084055.mp3,data/raw/fma_small/084/084055.mp3,Record Play,Max Ebert,Experimental,99.0,Record Play — Max Ebert
84056,084056.mp3,data/raw/fma_small/084/084056.mp3,Sexy Birdwatching,Stephanie Foo,Experimental,92.0,Sexy Birdwatching — Stephanie Foo
84057,084057.mp3,data/raw/fma_small/084/084057.mp3,Star Spangled Preachers,Sydney Beveridge,Experimental,113.0,Star Spangled Preachers — Sydney Beveridge
84058,084058.mp3,data/raw/fma_small/084/084058.mp3,Daphna/Tobah Interview,Avery Trufelman,Experimental,143.0,Daphna/Tobah Interview — Avery Trufelman
84091,084091.mp3,data/raw/fma_small/084/084091.mp3,Antartic (Le Perche Oreille Remix),Émilie Simon,Electronic,201.0,Antartic (Le Perche Oreille Remix) — Émilie Simon
84095,084095.mp3,data/raw/fma_small/084/084095.mp3,Méchanismes,Le Perche Oreille,Electronic,195.0,Méchanismes — Le Perche Oreille
84096,084096.mp3,data/raw/fma_small/084/084096.mp3,Industrie Merdique,Le Perche Oreille,Electronic,127.0,Industrie Merdique — Le Perche Oreille
84097,084097.mp3,data/raw/fma_small/084/084097.mp3,Fin,Le Perche Oreille,Electronic,224.0,Fin — Le Perche Oreille
84111,084111.mp3,data/raw/fma_small/084/084111.mp3,Zombie Strut,Tha Silent Partner,Hip-Hop,248.0,Zombie Strut — Tha Silent Partner
84135,084135.mp3,data/raw/fma_small/084/084135.mp3,The Sudden Afternoon/ Archetypes,Electric Mirrors,Experimental,231.0,The Sudden Afternoon/ Archetypes — Electric Mirrors
84136,084136.mp3,data/raw/fma_small/084/084136.mp3,Little Big Horn/ Western Radio Transmissions,Electric Mirrors,Experimental,201.0,Little Big Horn/ Western Radio Transmissions — Electric Mirrors
84139,084139.mp3,data/raw/fma_small/084/084139.mp3,The Illuminated Highway/ Urban Exodus,Electric Mirrors,Experimental,180.0,The Illuminated Highway/ Urban Exodus — Electric Mirrors
84141,084141.mp3,data/raw/fma_small/084/084141.mp3,1956 Cocktail Party/ Suburban Architecture,Electric Mirrors,Experimental,222.0,1956 Cocktail Party/ Suburban Architecture — Electric Mirrors
84142,084142.mp3,data/raw/fma_small/084/084142.mp3,Get Away/ Parallel Sunset,Electric Mirrors,Experimental,204.0,Get Away/ Parallel Sunset — Electric Mirrors
84144,084144.mp3,data/raw/fma_small/084/084144.mp3,Good Night/ Sleep,Electric Mirrors,Experimental,143.0,Good Night/ Sleep — Electric Mirrors
84152,084152.mp3,data/raw/fma_small/084/084152.mp3,Haka,Sikhara,Experimental,281.0,Haka — Sikhara
84154,084154.mp3,data/raw/fma_small/084/084154.mp3,Baby Bones,Laura Stevenson and the Cans,Folk,134.0,Baby Bones — Laura Stevenson and the Cans
84155,084155.mp3,data/raw/fma_small/084/084155.mp3,The Pretty One,Laura Stevenson and the Cans,Folk,195.0,The Pretty One — Laura Stevenson and the Cans
84156,084156.mp3,data/raw/fma_small/084/084156.mp3,Landslide Song/The Dig,Laura Stevenson and the Cans,Folk,109.0,Landslide Song/The Dig — Laura Stevenson and the Cans
84157,084157.mp3,data/raw/fma_small/084/084157.mp3,Nervous Rex,Laura Stevenson and the Cans,Folk,244.0,Nervous Rex — Laura Stevenson and the Cans
84158,084158.mp3,data/raw/fma_small/084/084158.mp3,Source and the Sound,Laura Stevenson and the Cans,Folk,187.0,Source and the Sound — Laura Stevenson and the Cans
84159,084159.mp3,data/raw/fma_small/084/084159.mp3,A Shine To It,Laura Stevenson and the Cans,Folk,176.0,A Shine To It — Laura Stevenson and the Cans
84195,084195.mp3,data/raw/fma_small/084/084195.mp3,Squinting at the Sun (radio edit),Lee Rosevere,Electronic,220.0,Squinting at the Sun (radio edit) — Lee Rosevere
84198,084198.mp3,data/raw/fma_small/084/084198.mp3,Illuminations,Lee Rosevere,Electronic,459.0,Illuminations — Lee Rosevere
84200,084200.mp3,data/raw/fma_small/084/084200.mp3,Ataraxia (radio edit),Lee Rosevere,Electronic,217.0,Ataraxia (radio edit) — Lee Rosevere
84201,084201.mp3,data/raw/fma_small/084/084201.mp3,The Ambient Ukulele (radio edit),Lee Rosevere,Electronic,214.0,The Ambient Ukulele (radio edit) — Lee Rosevere
84202,084202.mp3,data/raw/fma_small/084/084202.mp3,Illuminations (radio edit),Lee Rosevere,Electronic,155.0,Illuminations (radio edit) — Lee Rosevere
84264,084264.mp3,data/raw/fma_small/084/084264.mp3,elastic_waves,.crk,Electronic,454.0,elastic_waves — .crk
84290,084290.mp3,data/raw/fma_small/084/084290.mp3,Slipping Away,Mudhoney,Rock,237.0,Slipping Away — Mudhoney
84291,084291.mp3,data/raw/fma_small/084/084291.mp3,I Like It Small,Mudhoney,Rock,188.0,I Like It Small — Mudhoney
84405,084405.mp3,data/raw/fma_small/084/084405.mp3,ETX,OWL BRAIN ATLAS,Experimental,118.0,ETX — OWL BRAIN ATLAS
84417,084417.mp3,data/raw/fma_small/084/084417.mp3,Snow Eater,OWL BRAIN ATLAS,Experimental,60.0,Snow Eater — OWL BRAIN ATLAS
84423,084423.mp3,data/raw/fma_small/084/084423.mp3,Doctor Whom,OWL BRAIN ATLAS,Experimental,256.0,Doctor Whom — OWL BRAIN ATLAS
84483,084483.mp3,data/raw/fma_small/084/084483.mp3,m00m4m4 feat. Ovenrake,BLEO,Electronic,266.0,m00m4m4 feat. Ovenrake — BLEO
84484,084484.mp3,data/raw/fma_small/084/084484.mp3,Tart (Pts 1 & 2) feat. KeFF,BLEO,Electronic,377.0,Tart (Pts 1 & 2) feat. KeFF — BLEO
84485,084485.mp3,data/raw/fma_small/084/084485.mp3,A_Merican_Skweeez feat. STARPAUSE,BLEO,Electronic,371.0,A_Merican_Skweeez feat. STARPAUSE — BLEO
84486,084486.mp3,data/raw/fma_small/084/084486.mp3,Death Destroyer (Radio Edit) feat. Rhinostrich,BLEO,Electronic,245.0,Death Destroyer (Radio Edit) feat. Rhinostrich — BLEO
84605,084605.mp3,data/raw/fma_small/084/084605.mp3,Me and My Friends,EARTH-ENEMY,Pop,482.0,Me and My Friends — EARTH-ENEMY
84736,084736.mp3,data/raw/fma_small/084/084736.mp3,Pompas de Jabón,Circus Marcus,Instrumental,208.0,Pompas de Jabón — Circus Marcus
84743,084743.mp3,data/raw/fma_small/084/084743.mp3,This Body,Whore Paint,Rock,172.0,This Body — Whore Paint
84757,084757.mp3,data/raw/fma_small/084/084757.mp3,Hawaii,No Joy,Rock,143.0,Hawaii — No Joy
84768,084768.mp3,data/raw/fma_small/084/084768.mp3,CCMFC,What Cheer? Brigade,Instrumental,215.0,CCMFC — What Cheer? Brigade
84777,084777.mp3,data/raw/fma_small/084/084777.mp3,Nothings Wrong (Shufflin' Edit),Howse,Electronic,212.0,Nothings Wrong (Shufflin' Edit) — Howse
84788,084788.mp3,data/raw/fma_small/084/084788.mp3,Elevators,TV Ghost,Rock,298.0,Elevators — TV Ghost
84817,084817.mp3,data/raw/fma_small/084/084817.mp3,Wide Of The Mark,Robin Mitchell,Pop,239.0,Wide Of The Mark — Robin Mitchell
85027,085027.mp3,data/raw/fma_small/085/085027.mp3,define my day,Maan,Rock,338.0,define my day — Maan
85038,085038.mp3,data/raw/fma_small/085/085038.mp3,Quinine Dub,Sick To The Back Teeth,Electronic,368.0,Quinine Dub — Sick To The Back Teeth
85039,085039.mp3,data/raw/fma_small/085/085039.mp3,Irradiated Dub,Sick To The Back Teeth,Electronic,295.0,Irradiated Dub — Sick To The Back Teeth
85040,085040.mp3,data/raw/fma_small/085/085040.mp3,Neptune Massive,Sick To The Back Teeth,Electronic,348.0,Neptune Massive — Sick To The Back Teeth
85041,085041.mp3,data/raw/fma_small/085/085041.mp3,Pegasus Dub,Sick To The Back Teeth,Electronic,489.0,Pegasus Dub — Sick To The Back Teeth
85290,085290.mp3,data/raw/fma_small/085/085290.mp3,Her Cold Touch,Koalips,Electronic,467.0,Her Cold Touch — Koalips
85291,085291.mp3,data/raw/fma_small/085/085291.mp3,Her Cold Touch (Remix),Koalips,Electronic,388.0,Her Cold Touch (Remix) — Koalips
85307,085307.mp3,data/raw/fma_small/085/085307.mp3,They Seem To Be Intelligent,Garmisch,Pop,180.0,They Seem To Be Intelligent — Garmisch
85308,085308.mp3,data/raw/fma_small/085/085308.mp3,They Seem To Be Intelligent (Tastes So Intelligent Mixx),Garmisch,Pop,240.0,They Seem To Be Intelligent (Tastes So Intelligent Mixx) — Garmisch
85309,085309.mp3,data/raw/fma_small/085/085309.mp3,They Seem To Be Intelligent (dustmotes Remix),Garmisch,Pop,190.0,They Seem To Be Intelligent (dustmotes Remix) — Garmisch
85310,085310.mp3,data/raw/fma_small/085/085310.mp3,They Seem To Be Intelligent (Instrumental),Garmisch,Pop,180.0,They Seem To Be Intelligent (Instrumental) — Garmisch
85311,085311.mp3,data/raw/fma_small/085/085311.mp3,They Seem To Be Intelligent (Tastes So Intelligenstrumental),Garmisch,Pop,221.0,They Seem To Be Intelligent (Tastes So Intelligenstrumental) — Garmisch
85317,085317.mp3,data/raw/fma_small/085/085317.mp3,Human Face,Titus 12,Electronic,313.0,Human Face — Titus 12
85318,085318.mp3,data/raw/fma_small/085/085318.mp3,Rougher Than Riddim,Titus 12,Electronic,267.0,Rougher Than Riddim — Titus 12
85343,085343.mp3,data/raw/fma_small/085/085343.mp3,Epic Champ,L'homme Manete,Electronic,158.0,Epic Champ — L'homme Manete
85346,085346.mp3,data/raw/fma_small/085/085346.mp3,Friendly Foe,L'homme Manete,Electronic,163.0,Friendly Foe — L'homme Manete
85347,085347.mp3,data/raw/fma_small/085/085347.mp3,Out of the Cave,L'homme Manete,Electronic,132.0,Out of the Cave — L'homme Manete
85400,085400.mp3,data/raw/fma_small/085/085400.mp3,Blow to the Head,Black Pus,Experimental,293.0,Blow to the Head — Black Pus
85419,085419.mp3,data/raw/fma_small/085/085419.mp3,Something Strange Happens,Orange Peels,Pop,244.0,Something Strange Happens — Orange Peels
85420,085420.mp3,data/raw/fma_small/085/085420.mp3,The Words Don't Work,Orange Peels,Pop,117.0,The Words Don't Work — Orange Peels
85421,085421.mp3,data/raw/fma_small/085/085421.mp3,Your New Heroes,Orange Peels,Pop,236.0,Your New Heroes — Orange Peels
85422,085422.mp3,data/raw/fma_small/085/085422.mp3,Bicentennial Bridge,Orange Peels,Pop,209.0,Bicentennial Bridge — Orange Peels
85423,085423.mp3,data/raw/fma_small/085/085423.mp3,All At Once,Orange Peels,Pop,291.0,All At Once — Orange Peels
85424,085424.mp3,data/raw/fma_small/085/085424.mp3,Grey Holiday,Orange Peels,Pop,193.0,Grey Holiday — Orange Peels
85425,085425.mp3,data/raw/fma_small/085/085425.mp3,Aether Tide,Orange Peels,Pop,216.0,Aether Tide — Orange Peels
85426,085426.mp3,data/raw/fma_small/085/085426.mp3,Watch Her Fly,Orange Peels,Pop,189.0,Watch Her Fly — Orange Peels
85427,085427.mp3,data/raw/fma_small/085/085427.mp3,Theme From Sun Moon,Orange Peels,Pop,222.0,Theme From Sun Moon — Orange Peels
85428,085428.mp3,data/raw/fma_small/085/085428.mp3,Yonder,Orange Peels,Pop,366.0,Yonder — Orange Peels
85436,085436.mp3,data/raw/fma_small/085/085436.mp3,Albion Source,Chuck Johnson,Folk,317.0,Albion Source — Chuck Johnson
85438,085438.mp3,data/raw/fma_small/085/085438.mp3,Crows In The Basillica,Chuck Johnson,Folk,247.0,Crows In The Basillica — Chuck Johnson
85482,085482.mp3,data/raw/fma_small/085/085482.mp3,To Lose You,Derek Clegg,Folk,153.0,To Lose You — Derek Clegg
85484,085484.mp3,data/raw/fma_small/085/085484.mp3,If Only We Had More Time,Derek Clegg,Folk,247.0,If Only We Had More Time — Derek Clegg
85485,085485.mp3,data/raw/fma_small/085/085485.mp3,Photograph,Derek Clegg,Folk,154.0,Photograph — Derek Clegg
85486,085486.mp3,data/raw/fma_small/085/085486.mp3,Carry On,Derek Clegg,Folk,178.0,Carry On — Derek Clegg
85487,085487.mp3,data/raw/fma_small/085/085487.mp3,Who We Are,Derek Clegg,Folk,170.0,Who We Are — Derek Clegg
85488,085488.mp3,data/raw/fma_small/085/085488.mp3,The Best In The World,Derek Clegg,Folk,163.0,The Best In The World — Derek Clegg
85489,085489.mp3,data/raw/fma_small/085/085489.mp3,Easy,Derek Clegg,Folk,176.0,Easy — Derek Clegg
85490,085490.mp3,data/raw/fma_small/085/085490.mp3,I Am There,Derek Clegg,Folk,206.0,I Am There — Derek Clegg
85491,085491.mp3,data/raw/fma_small/085/085491.mp3,Ones I've Never Known,Derek Clegg,Folk,195.0,Ones I've Never Known — Derek Clegg
85492,085492.mp3,data/raw/fma_small/085/085492.mp3,My Mind Never Bends,Derek Clegg,Folk,225.0,My Mind Never Bends — Derek Clegg
85494,085494.mp3,data/raw/fma_small/085/085494.mp3,STAR SPANGLED BANNER,Anonymous,Experimental,119.0,STAR SPANGLED BANNER — Anonymous
85592,085592.mp3,data/raw/fma_small/085/085592.mp3,Truth Is,Garmisch,Pop,238.0,Truth Is — Garmisch
85593,085593.mp3,data/raw/fma_small/085/085593.mp3,Sole (Fire & Ice),Garmisch,Pop,159.0,Sole (Fire & Ice) — Garmisch
85594,085594.mp3,data/raw/fma_small/085/085594.mp3,You Come Get Your Boy Now,Garmisch,Pop,186.0,You Come Get Your Boy Now — Garmisch
85595,085595.mp3,data/raw/fma_small/085/085595.mp3,Truth Is (Interlude),Garmisch,Pop,72.0,Truth Is (Interlude) — Garmisch
85596,085596.mp3,data/raw/fma_small/085/085596.mp3,They Seem To Be Intelligent,Garmisch,Pop,180.0,They Seem To Be Intelligent — Garmisch
85598,085598.mp3,data/raw/fma_small/085/085598.mp3,And Now We Stand Against The Wall,Garmisch,Pop,426.0,And Now We Stand Against The Wall — Garmisch
85599,085599.mp3,data/raw/fma_small/085/085599.mp3,Native Son,Garmisch,Pop,376.0,Native Son — Garmisch
85600,085600.mp3,data/raw/fma_small/085/085600.mp3,City Sounds,Garmisch,Pop,332.0,City Sounds — Garmisch
85691,085691.mp3,data/raw/fma_small/085/085691.mp3,Finding The Butterfly,Alexander Turnquist,Folk,199.0,Finding The Butterfly — Alexander Turnquist
85692,085692.mp3,data/raw/fma_small/085/085692.mp3,Flying Fantasy,Alexander Turnquist,Folk,306.0,Flying Fantasy — Alexander Turnquist
